locations,lat,lng
"Harbour Square, Pusat Bandar Sandakan, 90000 Sandakan, Sabah, Malaysia",5.838768,118.1196785
"Lot G333-G335 & G352-G354 Ground Floor One Borneo Hypermall Jalan Sulaman, 88400 Kota Kinabalu, Sabah, Malaysia",6.034971,116.1291922
"1, Lorong Centre Point, Pusat Bandar Kota Kinabalu, 88000 Kota Kinabalu, Sabah, Malaysia",5.9779246,116.0720678
"KK Times Square, Phase 2, Off Coastal Highway, 88100 Kota Kinabalu, Sabah, Malaysia",5.9708621,116.0663544
"3, Jln Haji Saman, 88000 Kota Kinabalu, Sabah, Malaysia",5.9887991,116.078363
"Lorong Karamunsing, Karamunsing, 88100 Kota Kinabalu, Sabah, Malaysia",5.970698899999999,116.0749876
"5th Floor Megalong Shopping Mall., Pekan Donggongon, 89500 Penampang, Sabah, Malaysia",5.9127259,116.1027167
"Jalan Tun Fuad Stephen, 88000 Kota Kinabalu, Sabah, Malaysia",5.977028199999999,116.0689252
"1, Jalan Tun Fuad Stephens, Pusat Bandar Kota Kinabalu, 88000 Kota Kinabalu, Sabah, Malaysia",5.9869207,116.0772856
"Sutera Avenue, 88100 Kota Kinabalu, Malaysia",5.9651955,116.0569458
"Wisma Merdeka, Pusat Bandar Kota Kinabalu, 88000 Kota Kinabalu, Sabah, Malaysia",5.985680899999999,116.0760034
"Jln Lapan Belas, Pusat Bandar Kota Kinabalu, 88000 Kota Kinabalu, Sabah, Malaysia",5.982796,116.0736188
"ITCC, Jalan Pintas Penampang, 89500 Penampang, Sabah, Malaysia",5.9105558,116.0915985
"Inanam, 88844 Kota Kinabalu, Sabah, Malaysia",5.993098799999999,116.1349755
"2021, Jalan Tuaran, Inanam, 88450 Kota Kinabalu, Sabah, Malaysia",6.0056832,116.1449846
"Jln Riverson 1, 88000 Kota Kinabalu, Sabah, Malaysia",5.968630399999999,116.0641532
"Bintulu, Sarawak, Malaysia",3.171322,113.0419069
"Jln Abang Galau, Shahida Commercial Centre, 97000 Bintulu, Sarawak, Malaysia",3.1696009,113.0419616
"Commerce square Mall, Parkcity Commerce Square, 97000 Bintulu, Sarawak, Malaysia",3.1833544,113.039575
"Lot 4282, Jalan Tun Abdul Razak, 97000 Bintulu, Sarawak, Malaysia",3.1811596,113.034922
"97000 Bintulu, Sarawak, Malaysia",3.1976144,113.0881229
"714, Jalan Tun Razak, 97000 Bintulu, Sarawak, Malaysia",3.2007132,113.0479617
"Kota Samarahan (Link), 94300 Kota Samarahan, Sarawak, Malaysia",1.4555349,110.4458866
"1 HSL Tower Lorong La Promenade 2, Kuching - Samarahan Expressway, 94300 Kota Samarahan, Sarawak, Malaysia",1.4961817,110.4016201
"Kuching, Sarawak, Malaysia",1.553504,110.3592927
"Jalan Datuk Tawi Sli, Taman Seng Goon, 93250 Kuching, Sarawak, Malaysia",1.5096009,110.3359475
"T20, 3rd Floor,Mall 2 City, One Megamall, 1, Jalan Song, Taman Phoning, 93350 Kuching, Sarawak, Malaysia",1.5207249,110.3544307
"Jalan Semariang, Petra Jaya, 93050 Kuching, Sarawak, Malaysia",1.5821345,110.3314548
"Lot 4547,Block 233,KNLD, Jalan Penrissen, 6th Mile, 93250 Kuching, Sarawak, Malaysia",1.4847492,110.3332518
"93250 Kuching, Sarawak, Malaysia",1.5054878,110.2522746
"Lorong Lapangan Terbang 2, Green Heights, 93250 Kuching, Sarawak, Malaysia",1.502015,110.3464267
"2, Jalan Datuk Abang Abdul Rahim, 93450 Kuching, Sarawak, Malaysia",1.5529231,110.3675092
"Lot 2 ground floor 6th mile, Jalan Penrissen, Kuching Sentral, 93250 Kuching, Sarawak, Malaysia",1.481769,110.331728
"41, Jalan P. Ramlee, 93400 Kuching, Sarawak, Malaysia",1.5550688,110.33988
"73, second floor, Lorong Anggerik 7, Taman Matang Jaya, 93050 Kuching, Sarawak, Malaysia",1.5745264,110.2960721
"55, Lor Moyan Utama 1, 93250 Kuching, Sarawak, Malaysia",1.4991868,110.251008
"Lot 14665, Block 11, Jalan Stutong, 93350 Kuching, Sarawak, Malaysia",1.5064918,110.3745468
"Batu Kawah New Township, Jalan Batu Kawa, Bandar Baru Batu Kawa, 93250 Kuching, Sarawak, Malaysia",1.514467,110.304654
"88, Pearl Street, 93000 Kuching, Sarawak, Malaysia",1.5585742,110.344017
"Jalan Tunku Abdul Rahman, 93100 Kuching, Sarawak, Malaysia",1.557896,110.351547
"Jalan Tunku Abdul Rahman, 93100 Kuching, Sarawak, Malaysia",1.5578172,110.3534262
"64, Jalan Simpang Tiga, Kampung Kenyalang Park, 93300 Kuching, Sarawak, Malaysia",1.5360203,110.3557502
"93350, Jln Bayor Bukit, Muara Tebas, 93350 Kuching, Sarawak, Malaysia",1.5322445,110.3758948
"304, Persiaran, Kampung Kenyalang Park, 93300 Kuching, Sarawak, Malaysia",1.5355458,110.3582016
"18, Jalan Tunku Abdul Rahman, 93100 Kuching, Sarawak, Malaysia",1.5572825,110.3536731
"Ground Floor, Jalan Wan Alwi, Taman Supreme, 93350 Kuching, Sarawak, Malaysia",1.5277544,110.3697119
"Wisma Saberkas, 3, Jalan Tun Abang Haji Openg, Kuching, Sarawak, Malaysia",1.5371692,110.3401903
"Wisma Satok, Jalan Satok, 93400 Kuching, Sarawak, Malaysia",1.5535837,110.3351635
"Jln Bayor Bukit, Tabuan Jaya, 93350 Kuching, Sarawak, Malaysia",1.5274726,110.3753701
"Limbang, Sarawak, Malaysia",4.755032,115.0081459
"Lot 1264, Jalan Miri Pujut, Bintang Jaya, 98000 Miri, Sarawak, Malaysia",4.3970478,113.9932847
"2528, Jalan Boulevard 1b, Boulevard Commercial Centre, 98000 Miri, Sarawak, Malaysia",4.415000000000001,114.0130556
"Pelita Commercial Centre, 98000 Miri, Sarawak, Malaysia",4.4051808,114.0020905
"Jalan Pasar Lutong, Lutong, 98000 Miri, Sarawak, Malaysia",4.4707827,114.0106985
"Permaisuri Imperial City Mall, Jalan Merpati, 98000 Miri, Sarawak, Malaysia",4.4005194,113.9906578
"Sublot 261, 1st Floor Permy Mall, Bandar Baru Permyjaya, 98000 Miri, Sarawak, Malaysia",4.4500689,114.0383533
"Jalan Merbau, 98000 Miri, Sarawak, Malaysia",4.3974004,113.9873538
"Unit 2-19, 2nd Floor, Wisma Pelita Tunku, Jalan Padang, 98000 Miri, Sarawak, Malaysia",4.3906043,113.9875761
"Sri Aman, Sarawak, Malaysia",1.237031,111.462079
"Sarawak, Malaysia",1.5532783,110.3592127
"Jalan Tunku Abdul Rahman, Pekan Sibu, 96000 Sibu, Sarawak, Malaysia",2.3047556,111.8637079
"Jalan Ling Kai Cheng, Pekan Sibu, 96000 Sibu, Sarawak, Malaysia",2.3255933,111.8538207
"Wisma Sanyan, Pekan Sibu, 96000 Sibu, Sarawak, Malaysia",2.2905456,111.8253011
"Ampang Jaya, Selangor, Malaysia",3.149099,101.7624521
"G23A, GROUND FLOOR, AXIS ATRIUM SHOPPING MALL, Jalan Cempaka, Taman Cempaka, 68000 Ampang Jaya, Selangor, Malaysia",3.136544,101.7472814
"Jalan Dagang 5, Taman Dagang, 68000 Ampang, Selangor, Malaysia",3.1469408,101.7557673
"Pandan Indah, Kuala Lumpur, Selangor, Malaysia",3.133892,101.7516751
"Bangi Gateway, Seksyen 15, 43650 Bandar Baru Bangi, Selangor, Malaysia",2.9331218,101.765914
"Jalan Wawasan, Kawasan Institusi Bangi, 43009 Kajang, Selangor, Malaysia",2.9795931,101.7386002
"Kompleks EVO, jalan Medan 2D, Seksyen 9, 43650 Bandar Baru Bangi, Selangor, Malaysia",2.9627284,101.7554702
"Jalan Temenggung 21/9, Bandar Mahkota Cheras, 43200 Cheras, Selangor, Malaysia",3.0549073,101.7871801
"Persiaran Multimedia, Cyberjaya, 63000 Cyberjaya, Selangor, Malaysia",2.9220548,101.650968
"Persiaran Sepang, Cyber 11, 63000 Cyberjaya, Selangor, Malaysia",2.9222215,101.6344813
"Shaftsbury Square, 63000 Cyberjaya, Selangor, Malaysia",2.922597,101.6618951
"8, Jalan Jelok Indah 9, Taman Jelok Indah, 43000 Kajang, Selangor, Malaysia",2.9916367,101.793722
"4, Jln Tun Abdul Aziz, Seksyen 1, 43000 Kajang, Selangor, Malaysia",2.991358,101.7892036
"Klang, Selangor, Malaysia",3.044917,101.4455621
"Persiaran Bukit Raja 2, Bandar Baru Klang, 41150 Klang, Selangor, Malaysia",3.0600703,101.4722809
"No 1, Persiaran Batu Nilam 1/Ks6, Bandar Bukit Tinggi 2, 41200 Klang, Selangor, Malaysia",2.9942378,101.4443991
"Jalan Klang Sentral, Klang Sentral, Meru, 41050 Klang, Selangor, Malaysia",3.107785,101.4393626
"Jalan Kasuarina 1, Bandar Botanik, 41200 Klang, Selangor, Malaysia",2.9907943,101.449589
"No. 2112, KM2, Jalan Meru, Kawasan 17, 41050 Klang, Selangor, Malaysia",3.0637778,101.4536951
"Jalan Raja Hassan, Kawasan 18, 41300 Klang, Selangor, Malaysia",3.048351,101.4473993
"City Centre, 1, Lebuh Bandar Utama, Bandar Utama, 47800 Petaling Jaya, Selangor, Malaysia",3.1489718,101.6161233
"City Centre, 1, Lebuh Bandar Utama, Bandar Utama, 47800 Petaling Jaya, Selangor, Malaysia",3.1489718,101.6161233
"3, Jalan SS 20/27, Damansara Intan, 47400 Petaling Jaya, Selangor, Malaysia",3.1304749,101.6269411
"18, Jalan, Persiaran Barat, Seksyen 52 Petaling Jaya, 46050 Petaling Jaya, Selangor, Malaysia",3.105097,101.646955
"Jalan SS 22/23, Damansara Jaya, 47400 Petaling Jaya, Selangor, Malaysia",3.1270963,101.6165176
"8, Jalan PJU 8/1, Damansara Perdana, 47820 Petaling Jaya, Selangor, Malaysia",3.1663882,101.6155812
"D - 2, 7, Jalan PJU 1a/4, Ara Damansara, 47301 Petaling Jaya, Selangor, Malaysia",3.1100758,101.5865602
"2, Jalan PJU 7/2, Mutiara Damansara, 47800 Petaling Jaya, Selangor, Malaysia",3.1571794,101.6128229
"72A, Jln Profesor Diraja Ungku Aziz, Seksyen 13, 46200 Petaling Jaya, Selangor, Malaysia",3.1184035,101.6354371
"Jalan 14/17, Seksyen 14, 46100 Petaling Jaya, Selangor, Malaysia",3.1091099,101.637092
"1, Jalan SS 7/26a, Ss 7, 47301 Petaling Jaya, Selangor, Malaysia",3.1051171,101.5959701
"No. 2, Jalan PJU 5/14, Kota Damansara, 47810 Petaling Jaya, Selangor, Malaysia",3.1508855,101.5917163
"Lot G-01 ;; 1, 01, Jalan PJU 7/3, Mutiara Damansara, 47820 Petaling Jaya, Selangor, Malaysia",3.1579199,101.6120082
"Unit CC, 29 No, 2A, Persiaran Surian, Tropicana Indah, 47810 Petaling Jaya, Selangor, Malaysia",3.1489235,101.5950226
"Persiaran Anggun, 48000 Rawang, Selangor, Malaysia",3.3234398,101.541222
"Jln Lingkaran Tengah 2, Taman Selayang Jaya, 68100 Batu Caves, Selangor, Malaysia",3.2408435,101.6483265
"B-07-L1 Block B, Jln Ecohill 1/2, Setia EcoHill, 43500 Semenyih, Selangor, Malaysia",2.9245756,101.8543046
"Lbh KLIA Extension, 43900 Klia, Selangor, Malaysia",2.7440889,101.6856391
"Persiaran Komersial, KLIA, 64000 Sepang, Selangor, Malaysia",2.7794185,101.6768964
"Taman Equine, 43300 Seri Kembangan, Selangor, Malaysia",3.003022000000001,101.679111
"Lot No. S2.72(D2), 2nd Floor, South City Plaza Persiaran Serdang Perdana Seksyen 1, Taman Serdang Perdana, 43300 Seri Kembangan, Selangor, Malaysia",3.028645,101.709432
"Management Office, Unit T2-3A-3 & Unit T2-3A-3A level 3A IOI City Tower Two Lebuh IRC, Ioi Resort, 62502 Putrajaya, Selangor, Malaysia",2.9706561,101.7136778
"Shah Alam, Selangor, Malaysia",3.073281,101.518461
"no 1-3 first floor UTC Selangor/Anggerik Mall, Seksyen 14, 40000 Shah Alam, Selangor, Malaysia",3.0712092,101.5199959
"No. 1, Persiaran Multimedia, Seksyen 7, Jalan Plumbum 7/102, I-City, 40000 Shah Alam, Selangor, Malaysia",3.0624082,101.4817408
"1, Jln Serai Wangi M 16/M, Alam Avenue, 40000 Shah Alam, Selangor, Malaysia",3.0569058,101.4897535
"Persiaran Tasik, Seksyen 14, 40000 Shah Alam, Selangor, Malaysia",3.0706628,101.5172543
"7, Jalan Pinang A 18/A, Seksyen 18, 40200 Shah Alam, Selangor, Malaysia",3.0436554,101.516821
"2, Jl. Tengku Ampuan Zabedah E 9/E, Seksyen 9, 40100 Shah Alam, Selangor, Malaysia",3.0843375,101.5233174
"Jalan Majlis, Seksyen 14, 40000 Shah Alam, Selangor, Malaysia",3.0740457,101.5171885
"14/9, Jalan Perbadanan, Seksyen 14, 40000 Shah Alam, Selangor, Malaysia",3.0717582,101.5183003
"Persiaran Setia Dagang, Setia Alam, 40170 Shah Alam, Selangor, Malaysia",3.1094722,101.4602182
"No.3, Jln Zuhal U5/177, Bandar Pinggiran Subang, 40150 Shah Alam, Selangor, Malaysia",3.1546675,101.5537169
"B1, 13-01, Persiaran Pasak Bumi, Bukit Jelutong, 40150 Shah Alam, Selangor, Malaysia",3.1114404,101.5522942
"1, Persiaran Kewajipan, Usj 1, 47600 Subang Jaya, Selangor, Malaysia",3.0580052,101.5925509
"Main Entrance, Jalan SS 16/1, Ss 16, 47500 Subang Jaya, Selangor, Malaysia",3.0817783,101.5828038
"23, Lebuhraya Damansara - Puchong, Bandar Puchong Jaya, 47100 Puchong, Selangor, Malaysia",3.0449441,101.6180882
"43-1, Jalan Bandar 1, Pusat Bandar Puchong, 47100 Puchong, Selangor, Malaysia",3.0349072,101.6174684
"Jalan USJ 25/1, One City, 47650 Subang Jaya, Selangor, Malaysia",3.0212221,101.5803981
"Jla SS 15/4G, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",3.0774824,101.5866001
"Jalan Kemajuan Subang, Ss 16, 47500 Subang Jaya, Selangor, Malaysia",3.0814893,101.5851028
"3, Jalan PJS 11/15, Bandar Sunway, 47500 Petaling Jaya, Selangor, Malaysia",3.0720837,101.6063455
"Summit USJ, Persiaran Kewajipan, Usj 1, 47600 Subang Jaya, Selangor, Malaysia",3.0602399,101.593544
"The 19 USJ City Mall, Persiaran Kewajipan, Usj 19, 47620 Subang Jaya, Selangor, Malaysia",3.0325404,101.5888407
"Quayside, 42500 Telok Panglima Garang, Selangor, Malaysia",2.9566395,101.5525031
"Persiaran Eco Sanctuary, 8/3, Eco Santuari, 42500, Selangor, Malaysia",2.9442869,101.5427859
"Jalan Da Omar, Kampung Gong Pauh, 24000 Kemaman, Terengganu, Malaysia",4.232841,103.421785
"Lot PT4191 Muara Selatan, 20000 Kuala Terengganu, Terengganu, Malaysia",5.3332612,103.1495059
"Jalan Sultan Zainal Abidin, Kampung Surau Pasir, 20000 Kuala Terengganu, Terengganu, Malaysia",5.3371109,103.1447959
